Row ID;Order ID;Order Month;Order Year;Order Date;Ship Date;Sales Catogory;Costumer  Order Count;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
106;US-2016-156867;Nov;2016;13-Nov-16;2016/11/17;Low;1;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;80013;West;OFF-BI-10002794;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";36,882
107;CA-2018-119004;Nov;2018;23-Nov-18;2018/11/28;Low;1;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;74,112
108;CA-2018-119004;Nov;2018;23-Nov-18;2018/11/28;Low;1;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;27,992
109;CA-2018-119004;Nov;2018;23-Nov-18;2018/11/28;Low;1;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;3,304
110;CA-2016-129476;Oct;2016;15-Oct-16;2016/10/20;Medium;1;Standard Class;PA-19060;Pete Armstrong;Home Office;United States;Orland Park;Illinois;60462;Central;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;339,96
111;CA-2018-146780;Dec;2018;25-Dec-18;2018/12/30;Low;1;Standard Class;CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10035;East;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;41,96
112;CA-2017-128867;Nov;2017;03-Nov-17;2017/11/10;Low;1;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;75,96
113;CA-2017-128867;Nov;2017;03-Nov-17;2017/11/10;Low;1;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";27,24
114;CA-2015-115259;Aug;2015;25-Aug-15;2015/08/27;Low;1;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;40,096
115;CA-2015-115259;Aug;2015;25-Aug-15;2015/08/27;Low;1;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;4,72
116;CA-2015-115259;Aug;2015;25-Aug-15;2015/08/27;Low;1;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;23,976
117;CA-2015-115259;Aug;2015;25-Aug-15;2015/08/27;Medium;1;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;130,464
118;CA-2016-110457;Mar;2016;02-Mar-16;2016/03/06;High;1;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;787,53
119;US-2016-136476;Apr;2016;05-Apr-16;2016/04/10;Medium;1;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Bristol;Tennessee;37620;South;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;157,794
120;CA-2017-103730;Jun;2017;12-Jun-17;2017/06/15;Low;1;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;FUR-FU-10002157;Furniture;Furnishings;Artistic Insta-Plaque;47,04
121;CA-2017-103730;Jun;2017;12-Jun-17;2017/06/15;Low;1;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;30,84
122;CA-2017-103730;Jun;2017;12-Jun-17;2017/06/15;Medium;1;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;226,56
123;CA-2017-103730;Jun;2017;12-Jun-17;2017/06/15;Medium;1;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;115,02
124;CA-2017-103730;Jun;2017;12-Jun-17;2017/06/15;Low;1;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;68,04
125;US-2015-152030;Dec;2015;26-Dec-15;2015/12/28;High;1;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Houston;Texas;77041;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600,558
126;US-2015-134614;Sep;2015;20-Sep-15;2015/09/25;High;1;Standard Class;PF-19165;Philip Fox;Consumer;United States;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;617,7
127;US-2018-107272;Nov;2018;05-Nov-18;2018/11/12;Low;1;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;2,388
128;US-2018-107272;Nov;2018;05-Nov-18;2018/11/12;Medium;1;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;243,992
129;US-2017-125969;Nov;2017;06-Nov-17;2017/11/10;Low;1;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81,424
130;US-2017-125969;Nov;2017;06-Nov-17;2017/11/10;Medium;1;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;238,56
131;US-2018-164147;Feb;2018;02-Feb-18;2018/02/05;Low;1;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;59,97
132;US-2018-164147;Feb;2018;02-Feb-18;2018/02/05;Low;1;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;78,304
133;US-2018-164147;Feb;2018;02-Feb-18;2018/02/05;Low;1;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;21,456
134;CA-2017-145583;Oct;2017;13-Oct-17;2017/10/19;Low;1;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;20,04
135;CA-2017-145583;Oct;2017;13-Oct-17;2017/10/19;Low;1;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001736;Office Supplies;Paper;Xerox 1880;35,44
136;CA-2017-145583;Oct;2017;13-Oct-17;2017/10/19;Low;1;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;11,52
137;CA-2017-145583;Oct;2017;13-Oct-17;2017/10/19;Low;1;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;4,02
138;CA-2017-145583;Oct;2017;13-Oct-17;2017/10/19;Low;1;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;76,176
139;CA-2017-145583;Oct;2017;13-Oct-17;2017/10/19;Low;1;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;65,88
140;CA-2017-145583;Oct;2017;13-Oct-17;2017/10/19;Low;1;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;43,12
141;CA-2017-110366;Sep;2017;05-Sep-17;2017/09/07;Low;1;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";82,8
142;CA-2018-106180;Sep;2018;18-Sep-18;2018/09/23;Low;1;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10000940;Office Supplies;Art;Newell 343;8,82
143;CA-2018-106180;Sep;2018;18-Sep-18;2018/09/23;Low;1;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;10,86
144;CA-2018-106180;Sep;2018;18-Sep-18;2018/09/23;Medium;1;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;143,7
145;CA-2018-155376;Dec;2018;22-Dec-18;2018/12/27;High;1;Standard Class;SG-20080;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839,43
146;CA-2016-110744;Sep;2016;07-Sep-16;2016/09/12;High;1;Standard Class;HA-14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;671,93
147;CA-2015-110072;Oct;2015;22-Oct-15;2015/10/28;Low;1;Standard Class;MG-17680;Maureen Gastineau;Home Office;United States;Newark;Ohio;43055;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";93,888
148;CA-2017-114489;Dec;2017;05-Dec-17;2017/12/09;Medium;1;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10000215;Technology;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;384,45
149;CA-2017-114489;Dec;2017;05-Dec-17;2017/12/09;Medium;1;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;149,97
150;CA-2017-114489;Dec;2017;05-Dec-17;2017/12/09;High;1;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951,84
151;CA-2017-114489;Dec;2017;05-Dec-17;2017/12/09;Medium;1;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;171,55
152;CA-2017-158834;Mar;2017;13-Mar-17;2017/03/16;Medium;1;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;OFF-AP-10000326;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;157,92
153;CA-2017-158834;Mar;2017;13-Mar-17;2017/03/16;Medium;1;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded Headset;203,184
154;CA-2016-124919;May;2016;31-May-16;2016/06/02;Low;1;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;58,38
155;CA-2016-124919;May;2016;31-May-16;2016/06/02;Medium;1;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105,52
156;CA-2016-124919;May;2016;31-May-16;2016/06/02;Low;1;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;80,88
157;CA-2016-118948;May;2016;28-May-16;2016/06/03;Low;1;Standard Class;NK-18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10001547;Office Supplies;Art;Newell 311;6,63
158;CA-2015-104269;Mar;2015;01-Mar-15;2015/03/06;Medium;1;Second Class;DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457,568
159;CA-2017-114104;Nov;2017;20-Nov-17;2017/11/24;Low;1;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;OFF-LA-10002475;Office Supplies;Labels;Avery 519;14,62
160;CA-2017-114104;Nov;2017;20-Nov-17;2017/11/24;High;1;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;944,93
161;CA-2017-162733;May;2017;11-May-17;2017/05/12;Low;1;First Class;TT-21070;Ted Trevino;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10002751;Office Supplies;Paper;Xerox 1920;5,98
162;CA-2016-119697;Dec;2016;28-Dec-16;2016/12/31;Low;1;Second Class;EM-13960;Eric Murdock;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;54,384
163;CA-2017-154508;Nov;2017;16-Nov-17;2017/11/20;Low;1;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Carlsbad;New Mexico;88220;West;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;28,4
164;CA-2017-113817;Nov;2017;07-Nov-17;2017/11/11;Low;1;Standard Class;MJ-17740;Max Jones;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;27,68
165;CA-2015-139892;Sep;2015;08-Sep-15;2015/09/12;Low;1;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;9,936
166;CA-2015-139892;Sep;2015;08-Sep-15;2015/09/12;High;1;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;8159,952
167;CA-2015-139892;Sep;2015;08-Sep-15;2015/09/12;Medium;1;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275,928
168;CA-2015-139892;Sep;2015;08-Sep-15;2015/09/12;High;1;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1740,06
169;CA-2015-139892;Sep;2015;08-Sep-15;2015/09/12;Low;1;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;32,064
170;CA-2015-139892;Sep;2015;08-Sep-15;2015/09/12;Medium;1;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;177,98
171;CA-2015-139892;Sep;2015;08-Sep-15;2015/09/12;Medium;1;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;143,976
172;CA-2015-118962;Aug;2015;05-Aug-15;2015/08/09;Low;1;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000659;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;20,94
173;CA-2015-118962;Aug;2015;05-Aug-15;2015/08/09;Medium;1;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;110,96
174;CA-2015-118962;Aug;2015;05-Aug-15;2015/08/09;Medium;1;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;340,144
175;US-2015-100853;Sep;2015;14-Sep-15;2015/09/19;Low;1;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52,448
176;US-2015-100853;Sep;2015;14-Sep-15;2015/09/19;Low;1;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-LA-10003148;Office Supplies;Labels;Avery 51;20,16
177;US-2018-152366;Apr;2018;21-Apr-18;2018/04/25;Low;1;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97,264
178;US-2016-101511;Nov;2016;21-Nov-16;2016/11/23;Medium;1;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;396,802
179;US-2016-101511;Nov;2016;21-Nov-16;2016/11/23;Low;1;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;OFF-SU-10002189;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;15,88
180;CA-2016-137225;Dec;2016;15-Dec-16;2016/12/19;Low;1;Standard Class;JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10009;East;OFF-AR-10001940;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;3,28
181;CA-2015-166191;Dec;2015;05-Dec-15;2015/12/09;Low;1;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;24,816
182;CA-2015-166191;Dec;2015;05-Dec-15;2015/12/09;Low;1;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;TEC-AC-10004659;Technology;Accessories;Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive;0
183;CA-2015-158274;Nov;2015;19-Nov-15;2015/11/24;High;1;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10003273;Technology;Phones;AT&T TR1909W;503,96
184;CA-2015-158274;Nov;2015;19-Nov-15;2015/11/24;Medium;1;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);149,95
185;CA-2015-158274;Nov;2015;19-Nov-15;2015/11/24;Low;1;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-AC-10002345;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;29
186;CA-2017-105018;Nov;2017;28-Nov-17;2017/12/02;Low;1;Standard Class;SK-19990;Sally Knutson;Consumer;United States;Fairfield;Connecticut;6824;East;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;7,16
187;CA-2015-123260;Aug;2015;26-Aug-15;2015/08/30;Medium;1;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Los Angeles;California;90032;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176,8
188;CA-2017-157000;Jul;2017;16-Jul-17;2017/07/22;Low;1;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;37,224
189;CA-2017-157000;Jul;2017;16-Jul-17;2017/07/22;Low;1;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;20,016
190;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;High;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899,136
191;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;Low;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71,76
192;CA-2016-102281;Oct;2016;12-Oct-16;2016/10/14;Low;1;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;OFF-PA-10000061;Office Supplies;Paper;Xerox 205;51,84
